id,playername,timestamp,device,metric,value,team,sportsteam,groupteam,team_mean,team_std,z_score,significant_deviation
5496423,PLAYER_593,2025-01-25 16:10:38,kinexon,Speed_Max,2.188436,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.360491460201789,True
5498407,PLAYER_1128,2025-01-26 16:55:00,kinexon,Distance_Total,7672.450545,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.1188509473295105,True
5498484,PLAYER_1239,2025-01-26 16:55:00,kinexon,Distance_Total,8078.266839,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.33938858691607,True
5504301,PLAYER_184,2025-01-27 13:36:16,kinexon,Speed_Max,2.2975,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.7193520383303804,True
5516064,PLAYER_023,2025-01-30 13:39:48,kinexon,Speed_Max,3.046,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.272673628890021,True
5518047,PLAYER_270,2025-01-30 22:10:41,kinexon,Distance_Total,8576.744271,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.11771254820222,True
5522171,PLAYER_1239,2025-01-31 22:55:29,kinexon,Distance_Total,7820.154214,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.199119332313418,True
5524464,PLAYER_955,2025-02-02 17:00:00,kinexon,Distance_Total,0.075959,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.05064004215833,True
5524522,PLAYER_955,2025-02-02 17:00:00,kinexon,Speed_Max,0.075179,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.8374472019154995,True
5529248,PLAYER_159,2025-02-03 20:20:00,kinexon,Distance_Total,1.668962,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.04977433733901,True
5529306,PLAYER_159,2025-02-03 20:20:00,kinexon,Speed_Max,0.583839,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.506480953450333,True
5529325,PLAYER_1264,2025-02-03 20:20:00,kinexon,Distance_Total,0.489393,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0504153647369625,True
5529383,PLAYER_1264,2025-02-03 20:20:00,kinexon,Speed_Max,0.555352,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.5250163907169303,True
5529522,PLAYER_1267,2025-02-03 20:20:00,kinexon,Distance_Total,1.804144,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.049700873755523,True
5529580,PLAYER_1267,2025-02-03 20:20:00,kinexon,Speed_Max,0.982189,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.247289342008311,True
5529599,PLAYER_494,2025-02-03 20:20:00,kinexon,Distance_Total,1.933628,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0496305067048493,True
5529657,PLAYER_494,2025-02-03 20:20:00,kinexon,Speed_Max,0.711058,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.423704255531311,True
5532961,PLAYER_1022,2025-02-04 13:42:48,kinexon,Speed_Max,3.181,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.192110388710397,True
5536426,PLAYER_1022,2025-02-05 13:25:32,kinexon,Speed_Max,2.829,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.40217157791949,True
5543113,PLAYER_270,2025-02-06 22:35:00,kinexon,Distance_Total,9005.000046,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.3112425281886515,True
5546610,PLAYER_1022,2025-02-07 11:00:55,kinexon,Speed_Max,3.3575,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.086781411734815,True
5548194,PLAYER_1239,2025-02-07 22:53:00,kinexon,Distance_Total,7469.186104,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.0083885023937205,True
5548604,PLAYER_270,2025-02-08 20:10:42,kinexon,Distance_Total,8493.074927,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.079902138127078,True
5548748,PLAYER_557,2025-02-08 20:10:42,kinexon,Speed_Max,0.02936,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.822627307689601,True
5559065,PLAYER_497,2025-02-11 15:58:33,kinexon,Speed_Max,0.220667,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.69307335841901,True
5559480,PLAYER_995,2025-02-11 15:58:33,kinexon,Speed_Max,0.322983,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.623784509220759,True
5567034,PLAYER_014,2025-02-13 13:42:47,kinexon,Speed_Max,0.1325,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.011347704914719,True
5573757,PLAYER_159,2025-02-14 15:53:00,kinexon,Distance_Total,8654.689343,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.652640815365858,True
5573911,PLAYER_341,2025-02-14 15:53:00,kinexon,Distance_Total,8097.052372,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.349597435519363,True
5574354,PLAYER_1128,2025-02-14 15:53:00,kinexon,Distance_Total,7546.893039,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.0506177186124415,True
5574431,PLAYER_1239,2025-02-14 15:53:00,kinexon,Distance_Total,8752.415055,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.705749076837971,True
5583986,PLAYER_131,2025-02-18 15:30:52,kinexon,Speed_Max,0.167651,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.7289760288624834,True
5584628,PLAYER_593,2025-02-18 15:30:52,kinexon,Speed_Max,0.071091,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.794366889320116,True
5585126,PLAYER_1186,2025-02-18 15:30:52,kinexon,Speed_Max,2.089151,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.427727702750836,True
5586902,PLAYER_705,2025-02-18 19:35:18,kinexon,Distance_Total,1.373012,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.049935169014329,True
5586960,PLAYER_705,2025-02-18 19:35:18,kinexon,Speed_Max,0.970644,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.2548012464995826,True
5587056,PLAYER_1128,2025-02-18 19:35:18,kinexon,Distance_Total,0.935333,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0501730221882495,True
5587114,PLAYER_1128,2025-02-18 19:35:18,kinexon,Speed_Max,0.708402,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.425432416495262,True
5590244,PLAYER_420,2025-02-19 17:36:51,hawkins,Jump Height(M),0.0503,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-3.0405934621964708,True
5590271,PLAYER_420,2025-02-19 17:36:51,hawkins,Peak Propulsive Power(W),1871.8104,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,3319.255106405694,681.2473501046114,-2.1246977418457864,True
5590276,PLAYER_420,2025-02-19 17:36:51,hawkins,Peak Velocity(M/S),1.3052,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-3.196558979250482,True
5590303,PLAYER_420,2025-02-19 17:36:51,hawkins,Mrsi,0.0857,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.39429395017793595,0.12776806553443545,-2.4152666700175183,True
5590324,PLAYER_420,2025-02-19 17:38:11,hawkins,Jump Height(M),0.094,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-2.423843066787645,True
5590357,PLAYER_420,2025-02-19 17:38:11,hawkins,Peak Velocity(M/S),1.6098,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-2.317750854673198,True
5590406,PLAYER_420,2025-02-19 18:13:06,hawkins,Jump Height(M),0.0427,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-3.1478544005284403,True
5590433,PLAYER_420,2025-02-19 18:13:06,hawkins,Peak Propulsive Power(W),1799.8125,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,3319.255106405694,681.2473501046114,-2.230383143761763,True
5590438,PLAYER_420,2025-02-19 18:13:06,hawkins,Peak Velocity(M/S),1.3274,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-3.132509273519636,True
5590465,PLAYER_420,2025-02-19 18:13:06,hawkins,Mrsi,0.0796,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.39429395017793595,0.12776806553443545,-2.4630094293250537,True
5590486,PLAYER_420,2025-02-19 18:13:57,hawkins,Jump Height(M),0.0282,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-3.352496980240751,True
5590513,PLAYER_420,2025-02-19 18:13:57,hawkins,Peak Propulsive Power(W),1472.061,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,3319.255106405694,681.2473501046114,-2.7114881344082162,True
5590518,PLAYER_420,2025-02-19 18:13:57,hawkins,Peak Velocity(M/S),1.0948,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-3.8035886227536357,True
5590545,PLAYER_420,2025-02-19 18:13:57,hawkins,Mrsi,0.0724,"Group: Women's Basketball, Group: 2023-2024 WBB, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.39429395017793595,0.12776806553443545,-2.519361538671653,True
5601218,PLAYER_1186,2025-02-20 16:00:03,kinexon,Speed_Max,1.828034,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.6045572937835164,True
5606625,PLAYER_1267,2025-02-21 18:30:07,kinexon,Speed_Max,2.796627,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.066701645054275,True
5610291,PLAYER_562,2025-02-24 11:41:28,kinexon,Speed_Max,0.0005,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.090120650868129,True
5615147,PLAYER_376,2025-02-24 18:31:17,hawkins,Jump Height(M),0.0864,"Group: 2023-2024 WBB, Group: Women's Basketball, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-2.5311040051196145,True
5615179,PLAYER_376,2025-02-24 18:31:17,hawkins,Peak Velocity(M/S),1.4856,"Group: 2023-2024 WBB, Group: Women's Basketball, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-2.6760829921403633,True
5625884,PLAYER_131,2025-02-26 19:00:00,kinexon,Speed_Max,0.071908,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.79381361329491,True
5626506,PLAYER_497,2025-02-26 19:00:00,kinexon,Speed_Max,0.061266,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.801020422915769,True
5626743,PLAYER_1045,2025-02-26 19:00:00,kinexon,Speed_Max,0.054739,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.8054405362774815,True
5632648,PLAYER_270,2025-02-27 23:10:18,kinexon,Distance_Total,8451.007777,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.06089187563246,True
5638172,PLAYER_1239,2025-02-28 22:53:00,kinexon,Distance_Total,8148.890021,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.37776819386791,True
5639192,PLAYER_270,2025-03-01 22:05:36,kinexon,Distance_Total,8677.174137,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.1630970849478603,True
5639689,PLAYER_159,2025-03-02 16:55:00,kinexon,Distance_Total,7827.805194,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.203277196585186,True
5651181,PLAYER_159,2025-03-04 21:03:40,hawkins,Jump Height(M),0.0772,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-2.660946193626736,True
5651213,PLAYER_159,2025-03-04 21:03:40,hawkins,Peak Velocity(M/S),1.533,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-2.539328215039368,True
5651745,PLAYER_159,2025-03-04 21:06:09,hawkins,Jump Height(M),0.0757,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-2.6821161156659405,True
5651773,PLAYER_159,2025-03-04 21:06:09,hawkins,Peak Propulsive Power(W),1670.4858,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,3319.255106405694,681.2473501046114,-2.4202212399835554,True
5651778,PLAYER_159,2025-03-04 21:06:09,hawkins,Peak Velocity(M/S),1.4599,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-2.750230624450397,True
5651806,PLAYER_159,2025-03-04 21:06:09,hawkins,Mrsi,0.1305,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,0.39429395017793595,0.12776806553443545,-2.06463132297201,True
5666048,PLAYER_159,2025-03-06 21:55:00,kinexon,Distance_Total,9488.598115,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,3.105821909684872,True
5666741,PLAYER_1128,2025-03-06 21:55:00,kinexon,Distance_Total,8094.848916,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.3483999848690136,True
5666818,PLAYER_1239,2025-03-06 21:55:00,kinexon,Distance_Total,8720.993104,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.688673067305577,True
5671474,PLAYER_252,2025-03-07 18:10:26,kinexon,Distance_Total,8537.356427,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.0999130715669585,True
5671557,PLAYER_270,2025-03-07 18:10:26,kinexon,Distance_Total,8393.770248,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.0350260765271413,True
5671784,PLAYER_933,2025-03-07 18:10:26,kinexon,Speed_Max,1.263646,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.9867633516953047,True
5672670,PLAYER_690,2025-03-07 19:00:00,kinexon,Distance_Total,0.464685,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.050428792103186,True
5672728,PLAYER_690,2025-03-07 19:00:00,kinexon,Speed_Max,0.420528,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.612741380853893,True
5672978,PLAYER_159,2025-03-08 15:50:00,kinexon,Distance_Total,7711.942167,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.1403123554299075,True
5673729,PLAYER_1128,2025-03-08 15:50:00,kinexon,Distance_Total,7747.752569,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.1597732337792768,True
5690558,PLAYER_159,2025-03-12 16:52:38,kinexon,Distance_Total,7702.534713,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.135199949323121,True
5707751,PLAYER_755,2025-03-25 15:00:32,kinexon,Speed_Max,0.013847,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.8331327801241413,True
5707834,PLAYER_995,2025-03-25 15:00:32,kinexon,Speed_Max,1.624611,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.742316252015424,True
5728797,PLAYER_995,2025-03-31 15:00:00,kinexon,Speed_Max,1.033491,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.142625338942885,True
5729228,PLAYER_755,2025-03-31 16:35:26,hawkins,Jump Height(M),0.2695,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,-2.411294800929769,True
5729248,PLAYER_755,2025-03-31 16:35:26,hawkins,Peak Velocity(M/S),2.3849,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,-2.714067722652753,True
5766232,PLAYER_270,2025-04-11 16:25:02,hawkins,Jump Height(M),0.2708,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,-2.39105959718214,True
5766252,PLAYER_270,2025-04-11 16:25:02,hawkins,Peak Velocity(M/S),2.4863,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,-2.256391755753825,True
5766440,PLAYER_995,2025-04-11 16:45:14,hawkins,Jump Height(M),0.2482,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,-2.7428408315640076,True
5766461,PLAYER_995,2025-04-11 16:45:14,hawkins,Peak Velocity(M/S),2.3698,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,-2.782222625021331,True
5793751,PLAYER_341,2025-04-22 18:56:07,hawkins,Jump Height(M),0.1123,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-2.165570017909349,True
5793783,PLAYER_341,2025-04-22 18:56:07,hawkins,Peak Velocity(M/S),1.6869,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-2.095307957743097,True
5804685,PLAYER_270,2025-04-24 14:00:39,kinexon,Speed_Max,1.429316,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.8745708925816347,True
5804768,PLAYER_755,2025-04-24 14:00:39,kinexon,Speed_Max,1.325717,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.944728595072834,True
5804851,PLAYER_995,2025-04-24 14:00:39,kinexon,Speed_Max,1.602678,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.757169376936895,True
5804934,PLAYER_1186,2025-04-24 14:00:39,kinexon,Speed_Max,2.344422,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.254857048858124,True
5817977,PLAYER_021,2025-05-31 17:46:13,kinexon,Speed_Max,0.7895,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.6192732693738825,True
5818132,PLAYER_023,2025-05-31 17:46:13,kinexon,Speed_Max,0.785,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.6219587107132036,True
5818287,PLAYER_014,2025-05-31 17:46:13,kinexon,Speed_Max,1.28,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.326560163387916,True
5818442,PLAYER_093,2025-05-31 17:46:13,kinexon,Speed_Max,1.312,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.3074636916416345,True
5818597,PLAYER_184,2025-05-31 17:46:13,kinexon,Speed_Max,1.105,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.4309939932503912,True
5818752,PLAYER_198,2025-05-31 17:46:13,kinexon,Speed_Max,0.884,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.5628790012481457,True
5818907,PLAYER_244,2025-05-31 17:46:13,kinexon,Speed_Max,1.172,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.391010755531615,True
5819062,PLAYER_262,2025-05-31 17:46:13,kinexon,Speed_Max,0.878,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.5664595897005738,True
5819217,PLAYER_297,2025-05-31 17:46:13,kinexon,Speed_Max,1.0555,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.4605338479829197,True
5819372,PLAYER_342,2025-05-31 17:46:13,kinexon,Speed_Max,1.4945,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.1985541262136246,True
5819527,PLAYER_489,2025-05-31 17:46:13,kinexon,Speed_Max,0.5305,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.7738353375703464,True
5819682,PLAYER_526,2025-05-31 17:46:13,kinexon,Speed_Max,0.7775,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.626434446278738,True
5819837,PLAYER_562,2025-05-31 17:46:13,kinexon,Speed_Max,0.9225,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.539903558678401,True
5819992,PLAYER_567,2025-05-31 17:46:13,kinexon,Speed_Max,1.0665,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.4539694358201363,True
5820147,PLAYER_610,2025-05-31 17:46:13,kinexon,Speed_Max,1.27,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.332527810808629,True
5820302,PLAYER_816,2025-05-31 17:46:13,kinexon,Speed_Max,0.983,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.5037992917830887,True
5820457,PLAYER_888,2025-05-31 17:46:13,kinexon,Speed_Max,0.873,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.56944341341093,True
5820612,PLAYER_953,2025-05-31 17:46:13,kinexon,Speed_Max,0.964,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.5151378218824427,True
5820767,PLAYER_1047,2025-05-31 17:46:13,kinexon,Speed_Max,0.9725,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.510065321574837,True
5820922,PLAYER_1022,2025-05-31 17:46:13,kinexon,Speed_Max,1.011,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.4870898790050924,True
5821077,PLAYER_1055,2025-05-31 17:46:13,kinexon,Speed_Max,1.4,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.2549483943393613,True
5821232,PLAYER_1125,2025-05-31 17:46:13,kinexon,Speed_Max,0.805,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.610023415871778,True
5821387,PLAYER_1126,2025-05-31 17:46:13,kinexon,Speed_Max,1.206,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.3707207543011917,True
5823749,PLAYER_262,2025-06-02 14:26:01,kinexon,Speed_Max,0.2245,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.9564453486441606,True
5823904,PLAYER_526,2025-06-02 14:26:01,kinexon,Speed_Max,0.1485,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.001799469041578,True
5835566,PLAYER_342,2025-06-09 11:54:00,kinexon,Speed_Max,1.13,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.416074874698609,True
5841887,PLAYER_021,2025-06-11 11:57:41,kinexon,Speed_Max,0.005,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.087435209528809,True
5842042,PLAYER_023,2025-06-11 11:57:41,kinexon,Speed_Max,0.007,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.086241680044666,True
5842197,PLAYER_014,2025-06-11 11:57:41,kinexon,Speed_Max,0.051,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.059984031393529,True
5842352,PLAYER_093,2025-06-11 11:57:41,kinexon,Speed_Max,0.026,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.074903149945311,True
5842662,PLAYER_198,2025-06-11 11:57:41,kinexon,Speed_Max,0.003,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.088628739012951,True
5842817,PLAYER_244,2025-06-11 11:57:41,kinexon,Speed_Max,0.0305,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.07221770860599,True
5842972,PLAYER_262,2025-06-11 11:57:41,kinexon,Speed_Max,0.007,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.086241680044666,True
5843429,PLAYER_489,2025-06-11 11:57:41,kinexon,Speed_Max,0.021,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.0778869736556675,True
5843739,PLAYER_562,2025-06-11 11:57:41,kinexon,Speed_Max,0.0045,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.087733591899844,True
5843894,PLAYER_567,2025-06-11 11:57:41,kinexon,Speed_Max,0.013,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.082661091592238,True
5844049,PLAYER_610,2025-06-11 11:57:41,kinexon,Speed_Max,0.0035,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.088330356641915,True
5844204,PLAYER_816,2025-06-11 11:57:41,kinexon,Speed_Max,0.1225,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.017315352335432,True
5844359,PLAYER_888,2025-06-11 11:57:41,kinexon,Speed_Max,0.008,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.085644915302594,True
5844514,PLAYER_953,2025-06-11 11:57:41,kinexon,Speed_Max,0.0075,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.08594329767363,True
5844669,PLAYER_1047,2025-06-11 11:57:41,kinexon,Speed_Max,0.012,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.08325785633431,True
5845134,PLAYER_1125,2025-06-11 11:57:41,kinexon,Speed_Max,0.0055,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.087136827157773,True
5848234,PLAYER_610,2025-06-12 14:23:09,kinexon,Speed_Max,1.678,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.0890477960435434,True
5869154,PLAYER_1036,2025-06-23 14:21:45,hawkins,Peak Propulsive Power(W),7569.9678,Team: Stony Brook Men's Basketball ,Basketball,Men's Basketball,5594.174722545455,953.4380890116944,2.072282511287748,True
5881401,PLAYER_244,2025-06-26 14:25:10,kinexon,Speed_Max,0.003,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.088628739012951,True
5882021,PLAYER_489,2025-06-26 14:25:10,kinexon,Speed_Max,0.001,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.089822268497093,True
5882176,PLAYER_526,2025-06-26 14:25:10,kinexon,Speed_Max,0.006,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.0868384447867365,True
5882331,PLAYER_567,2025-06-26 14:25:10,kinexon,Speed_Max,0.0045,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.087733591899844,True
5882641,PLAYER_816,2025-06-26 14:25:10,kinexon,Speed_Max,0.1365,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.008960645946434,True
5882951,PLAYER_953,2025-06-26 14:25:10,kinexon,Speed_Max,0.0015,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.089523886126058,True
5883416,PLAYER_1055,2025-06-26 14:25:10,kinexon,Speed_Max,0.011,Football,Football,Football,6.854324233435582,1.6757022147942888,-4.08385462107638,True
5885290,PLAYER_1036,2025-06-26 14:45:44,hawkins,Peak Propulsive Power(W),7734.1568,Team: Stony Brook Men's Basketball ,Basketball,Men's Basketball,5594.174722545455,953.4380890116944,2.2444898123094568,True
5885373,PLAYER_1036,2025-06-26 14:45:51,hawkins,Peak Propulsive Power(W),7721.6004,Team: Stony Brook Men's Basketball ,Basketball,Men's Basketball,5594.174722545455,953.4380890116944,2.231320210481387,True
5886664,PLAYER_342,2025-06-27 13:10:40,kinexon,Distance_Total,6309.697001,Football,Football,Football,2816.531653411963,1705.6871731724084,2.04795193546018,True
